DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	VOL	SPREAD	DATE_TIME
2023.09.14	19:59:00	1.06477	1.0648	1.06472	1.06478	99	0	14	2023.09.14 19:59:00
2023.09.14	20:00:00	1.06477	1.06497	1.06471	1.06491	171	0	14	2023.09.14 20:00:00
2023.09.14	20:01:00	1.06491	1.06497	1.06488	1.06491	181	0	15	2023.09.14 20:01:00
2023.09.14	20:02:00	1.06491	1.06499	1.06491	1.06496	80	0	15	2023.09.14 20:02:00
2023.09.14	20:03:00	1.06497	1.065	1.06483	1.06486	103	0	13	2023.09.14 20:03:00
2023.09.14	20:04:00	1.06486	1.0649	1.06476	1.06476	77	0	17	2023.09.14 20:04:00
2023.09.14	20:05:00	1.06477	1.06477	1.06459	1.0646	89	0	17	2023.09.14 20:05:00
2023.09.14	20:06:00	1.06461	1.06469	1.06454	1.06469	77	0	17	2023.09.14 20:06:00
2023.09.14	20:07:00	1.06469	1.06475	1.06467	1.06475	77	0	17	2023.09.14 20:07:00
2023.09.14	20:08:00	1.06475	1.06478	1.06467	1.06469	50	0	17	2023.09.14 20:08:00
2023.09.14	20:09:00	1.06469	1.0647	1.06459	1.06459	38	0	17	2023.09.14 20:09:00
2023.09.14	20:10:00	1.0646	1.06461	1.06455	1.0646	55	0	17	2023.09.14 20:10:00
2023.09.14	20:11:00	1.0646	1.06465	1.06459	1.06461	63	0	17	2023.09.14 20:11:00
2023.09.14	20:12:00	1.06461	1.06475	1.0646	1.06465	113	0	17	2023.09.14 20:12:00
2023.09.14	20:13:00	1.06465	1.0647	1.06464	1.06467	70	0	17	2023.09.14 20:13:00
2023.09.14	20:14:00	1.06468	1.06474	1.06465	1.06469	112	0	17	2023.09.14 20:14:00
2023.09.14	20:15:00	1.06468	1.06471	1.06463	1.06469	70	0	17	2023.09.14 20:15:00
2023.09.14	20:16:00	1.06469	1.06478	1.06469	1.06476	67	0	17	2023.09.14 20:16:00
2023.09.14	20:17:00	1.06476	1.06477	1.06463	1.06464	75	0	15	2023.09.14 20:17:00
2023.09.14	20:18:00	1.06465	1.06467	1.06454	1.06455	53	0	15	2023.09.14 20:18:00
2023.09.14	20:19:00	1.06455	1.06455	1.0641	1.06438	180	0	17	2023.09.14 20:19:00
2023.09.14	20:20:00	1.06438	1.06439	1.06425	1.06439	83	0	17	2023.09.14 20:20:00
2023.09.14	20:21:00	1.06439	1.06448	1.06436	1.06438	60	0	15	2023.09.14 20:21:00
2023.09.14	20:22:00	1.06436	1.06438	1.06419	1.0642	52	0	17	2023.09.14 20:22:00
2023.09.14	20:23:00	1.06421	1.06424	1.06414	1.06416	54	0	14	2023.09.14 20:23:00
2023.09.14	20:24:00	1.06416	1.06418	1.06405	1.06406	49	0	17	2023.09.14 20:24:00
2023.09.14	20:25:00	1.06406	1.06406	1.06387	1.06389	144	0	17	2023.09.14 20:25:00
2023.09.14	20:26:00	1.06389	1.06396	1.06383	1.06395	98	0	14	2023.09.14 20:26:00
2023.09.14	20:27:00	1.06394	1.064	1.06392	1.06399	68	0	17	2023.09.14 20:27:00
2023.09.14	20:28:00	1.06399	1.06406	1.06397	1.064	60	0	17	2023.09.14 20:28:00
2023.09.14	20:29:00	1.064	1.06421	1.06395	1.06416	136	0	17	2023.09.14 20:29:00
2023.09.14	20:30:00	1.06416	1.0642	1.06405	1.06408	93	0	17	2023.09.14 20:30:00
2023.09.14	20:31:00	1.06409	1.0641	1.06395	1.06399	106	0	17	2023.09.14 20:31:00
2023.09.14	20:32:00	1.06399	1.064	1.06388	1.06399	81	0	17	2023.09.14 20:32:00
2023.09.14	20:33:00	1.06399	1.06405	1.06389	1.06393	102	0	17	2023.09.14 20:33:00
2023.09.14	20:34:00	1.06393	1.064	1.06388	1.06399	64	0	17	2023.09.14 20:34:00
2023.09.14	20:35:00	1.06399	1.06401	1.06389	1.0639	67	0	17	2023.09.14 20:35:00
2023.09.14	20:36:00	1.0639	1.06391	1.06381	1.06381	85	0	17	2023.09.14 20:36:00
2023.09.14	20:37:00	1.06381	1.06381	1.06374	1.06376	50	0	14	2023.09.14 20:37:00
2023.09.14	20:38:00	1.06376	1.06376	1.06367	1.06374	76	0	17	2023.09.14 20:38:00
2023.09.14	20:39:00	1.06374	1.06377	1.06374	1.06375	14	0	13	2023.09.14 20:39:00
2023.09.14	20:40:00	1.06374	1.06375	1.0636	1.06364	49	0	17	2023.09.14 20:40:00
2023.09.14	20:41:00	1.06364	1.06369	1.06352	1.06361	88	0	17	2023.09.14 20:41:00
2023.09.14	20:42:00	1.0636	1.0636	1.06344	1.06345	57	0	13	2023.09.14 20:42:00
2023.09.14	20:43:00	1.06345	1.06354	1.06332	1.06341	151	0	17	2023.09.14 20:43:00
2023.09.14	20:44:00	1.06341	1.06347	1.0634	1.06346	51	0	17	2023.09.14 20:44:00
2023.09.14	20:45:00	1.06346	1.06346	1.06338	1.0634	42	0	17	2023.09.14 20:45:00
2023.09.14	20:46:00	1.0634	1.06343	1.06335	1.06335	44	0	17	2023.09.14 20:46:00
2023.09.14	20:47:00	1.06335	1.0634	1.0633	1.06335	58	0	17	2023.09.14 20:47:00
2023.09.14	20:48:00	1.06334	1.06335	1.06324	1.06324	77	0	17	2023.09.14 20:48:00
2023.09.14	20:49:00	1.06324	1.06324	1.06311	1.06313	110	0	17	2023.09.14 20:49:00
2023.09.14	20:50:00	1.06313	1.06325	1.0631	1.06321	107	0	17	2023.09.14 20:50:00
2023.09.14	20:51:00	1.06322	1.06324	1.06319	1.06324	94	0	17	2023.09.14 20:51:00
2023.09.14	20:52:00	1.06323	1.06344	1.06323	1.06341	137	0	17	2023.09.14 20:52:00
2023.09.14	20:53:00	1.06341	1.06348	1.06335	1.06346	84	0	17	2023.09.14 20:53:00
2023.09.14	20:54:00	1.06346	1.06347	1.06336	1.06344	105	0	17	2023.09.14 20:54:00
2023.09.14	20:55:00	1.06345	1.06345	1.06333	1.0634	134	0	17	2023.09.14 20:55:00
2023.09.14	20:56:00	1.06339	1.0634	1.06331	1.06333	59	0	17	2023.09.14 20:56:00
2023.09.14	20:57:00	1.06333	1.06351	1.0633	1.06351	115	0	17	2023.09.14 20:57:00
2023.09.14	20:58:00	1.06351	1.06362	1.06351	1.06362	130	0	17	2023.09.14 20:58:00
2023.09.14	20:59:00	1.06362	1.06363	1.06357	1.06359	67	0	17	2023.09.14 20:59:00
2023.09.14	21:00:00	1.06359	1.0636	1.06344	1.06349	111	0	17	2023.09.14 21:00:00
2023.09.14	21:01:00	1.06349	1.06354	1.06349	1.06352	45	0	17	2023.09.14 21:01:00
2023.09.14	21:02:00	1.06352	1.06354	1.06349	1.06351	52	0	15	2023.09.14 21:02:00
2023.09.14	21:03:00	1.0635	1.0635	1.06327	1.06328	105	0	17	2023.09.14 21:03:00
2023.09.14	21:04:00	1.06328	1.06341	1.06325	1.0634	42	0	17	2023.09.14 21:04:00
2023.09.14	21:05:00	1.0634	1.06362	1.06339	1.06361	48	0	17	2023.09.14 21:05:00
2023.09.14	21:06:00	1.06361	1.06372	1.06361	1.06371	86	0	17	2023.09.14 21:06:00
2023.09.14	21:07:00	1.06372	1.06381	1.0637	1.06378	101	0	17	2023.09.14 21:07:00
2023.09.14	21:08:00	1.06378	1.06382	1.06372	1.06377	112	0	17	2023.09.14 21:08:00
2023.09.14	21:09:00	1.06377	1.06379	1.06366	1.06372	57	0	17	2023.09.14 21:09:00
2023.09.14	21:10:00	1.06372	1.0638	1.06371	1.06379	52	0	14	2023.09.14 21:10:00
2023.09.14	21:11:00	1.06379	1.06379	1.06364	1.06368	87	0	17	2023.09.14 21:11:00
2023.09.14	21:12:00	1.06367	1.06372	1.06367	1.06369	33	0	13	2023.09.14 21:12:00
2023.09.14	21:13:00	1.06369	1.06373	1.06367	1.06372	35	0	17	2023.09.14 21:13:00
2023.09.14	21:14:00	1.06372	1.06375	1.06367	1.06368	48	0	13	2023.09.14 21:14:00
2023.09.14	21:15:00	1.06368	1.06372	1.06367	1.06369	31	0	17	2023.09.14 21:15:00
2023.09.14	21:16:00	1.06369	1.06372	1.06359	1.06365	64	0	17	2023.09.14 21:16:00
2023.09.14	21:17:00	1.06365	1.06366	1.06357	1.06359	110	0	17	2023.09.14 21:17:00
2023.09.14	21:18:00	1.06359	1.06369	1.06356	1.06366	118	0	17	2023.09.14 21:18:00
2023.09.14	21:19:00	1.06366	1.06371	1.06355	1.06367	140	0	17	2023.09.14 21:19:00
2023.09.14	21:20:00	1.06367	1.06384	1.06366	1.06383	88	0	13	2023.09.14 21:20:00
2023.09.14	21:21:00	1.06383	1.06391	1.06377	1.06387	85	0	12	2023.09.14 21:21:00
2023.09.14	21:22:00	1.06387	1.06388	1.06382	1.06383	53	0	13	2023.09.14 21:22:00
2023.09.14	21:23:00	1.06383	1.06386	1.0638	1.06381	51	0	17	2023.09.14 21:23:00
2023.09.14	21:24:00	1.06381	1.06381	1.06372	1.06373	38	0	17	2023.09.14 21:24:00
2023.09.14	21:25:00	1.06373	1.06379	1.06373	1.06376	40	0	13	2023.09.14 21:25:00
2023.09.14	21:26:00	1.06375	1.06396	1.06373	1.06393	75	0	14	2023.09.14 21:26:00
2023.09.14	21:27:00	1.06392	1.06396	1.06389	1.06392	37	0	17	2023.09.14 21:27:00
2023.09.14	21:28:00	1.06392	1.06399	1.06376	1.06381	75	0	17	2023.09.14 21:28:00
2023.09.14	21:29:00	1.06381	1.06382	1.06378	1.06378	33	0	14	2023.09.14 21:29:00
2023.09.14	21:30:00	1.06378	1.06393	1.06373	1.06381	111	0	17	2023.09.14 21:30:00
2023.09.14	21:31:00	1.06381	1.06383	1.0637	1.06381	75	0	17	2023.09.14 21:31:00
2023.09.14	21:32:00	1.06381	1.06388	1.06378	1.06388	47	0	13	2023.09.14 21:32:00
2023.09.14	21:33:00	1.06388	1.06389	1.06378	1.06378	62	0	14	2023.09.14 21:33:00
2023.09.14	21:34:00	1.06378	1.0638	1.06376	1.06379	52	0	17	2023.09.14 21:34:00
2023.09.14	21:35:00	1.06378	1.06388	1.06378	1.06386	54	0	14	2023.09.14 21:35:00
2023.09.14	21:36:00	1.06387	1.06387	1.06371	1.06372	97	0	17	2023.09.14 21:36:00
2023.09.14	21:37:00	1.06372	1.06381	1.06372	1.0638	45	0	17	2023.09.14 21:37:00
2023.09.14	21:38:00	1.06381	1.06382	1.06376	1.06381	54	0	17	2023.09.14 21:38:00
2023.09.14	21:39:00	1.06381	1.06382	1.06375	1.06376	42	0	17	2023.09.14 21:39:00
2023.09.14	21:40:00	1.06377	1.06381	1.06374	1.06381	40	0	17	2023.09.14 21:40:00
2023.09.14	21:41:00	1.0638	1.06383	1.06373	1.06374	63	0	13	2023.09.14 21:41:00
2023.09.14	21:42:00	1.06374	1.06374	1.06365	1.06371	48	0	17	2023.09.14 21:42:00
2023.09.14	21:43:00	1.06371	1.06383	1.06371	1.06382	42	0	16	2023.09.14 21:43:00
2023.09.14	21:44:00	1.06382	1.06391	1.06381	1.0639	46	0	17	2023.09.14 21:44:00
2023.09.14	21:45:00	1.06389	1.06391	1.06379	1.06381	44	0	14	2023.09.14 21:45:00
2023.09.14	21:46:00	1.0638	1.06382	1.06364	1.06365	87	0	17	2023.09.14 21:46:00
2023.09.14	21:47:00	1.06365	1.06368	1.06364	1.06367	28	0	17	2023.09.14 21:47:00
2023.09.14	21:48:00	1.06367	1.06371	1.06354	1.06356	66	0	17	2023.09.14 21:48:00
2023.09.14	21:49:00	1.06356	1.06356	1.06344	1.0635	78	0	17	2023.09.14 21:49:00
2023.09.14	21:50:00	1.0635	1.06353	1.06345	1.06346	69	0	17	2023.09.14 21:50:00
2023.09.14	21:51:00	1.06346	1.06346	1.06332	1.06339	82	0	17	2023.09.14 21:51:00
2023.09.14	21:52:00	1.0634	1.06342	1.06334	1.06341	51	0	17	2023.09.14 21:52:00
2023.09.14	21:53:00	1.06341	1.06351	1.06341	1.0635	76	0	17	2023.09.14 21:53:00
2023.09.14	21:54:00	1.0635	1.06358	1.06347	1.06356	47	0	15	2023.09.14 21:54:00
2023.09.14	21:55:00	1.06356	1.06363	1.06356	1.06357	43	0	14	2023.09.14 21:55:00
2023.09.14	21:56:00	1.06357	1.06361	1.06342	1.06346	89	0	17	2023.09.14 21:56:00
2023.09.14	21:57:00	1.06346	1.06352	1.06344	1.06346	51	0	17	2023.09.14 21:57:00
2023.09.14	21:58:00	1.06346	1.06352	1.06346	1.0635	66	0	17	2023.09.14 21:58:00
2023.09.14	21:59:00	1.0635	1.06351	1.06338	1.06338	126	0	17	2023.09.14 21:59:00
2023.09.14	22:00:00	1.06338	1.06352	1.06336	1.06347	114	0	17	2023.09.14 22:00:00
2023.09.14	22:01:00	1.06347	1.06368	1.06347	1.06368	116	0	17	2023.09.14 22:01:00
2023.09.14	22:02:00	1.06368	1.0637	1.06356	1.06359	111	0	17	2023.09.14 22:02:00
2023.09.14	22:03:00	1.06359	1.06364	1.06357	1.06363	75	0	17	2023.09.14 22:03:00
2023.09.14	22:04:00	1.06363	1.06368	1.06362	1.06366	76	0	17	2023.09.14 22:04:00
2023.09.14	22:05:00	1.06366	1.06368	1.06358	1.06363	33	0	17	2023.09.14 22:05:00
2023.09.14	22:06:00	1.06363	1.06364	1.0636	1.06361	54	0	17	2023.09.14 22:06:00
2023.09.14	22:07:00	1.06361	1.06366	1.06358	1.06366	48	0	17	2023.09.14 22:07:00
2023.09.14	22:08:00	1.06366	1.06366	1.06341	1.06346	103	0	17	2023.09.14 22:08:00
2023.09.14	22:09:00	1.06346	1.06357	1.06346	1.06356	65	0	17	2023.09.14 22:09:00
2023.09.14	22:10:00	1.06356	1.06362	1.06354	1.06361	43	0	17	2023.09.14 22:10:00
2023.09.14	22:11:00	1.06361	1.06363	1.06351	1.06355	38	0	17	2023.09.14 22:11:00
2023.09.14	22:12:00	1.06355	1.06377	1.06355	1.06368	143	0	17	2023.09.14 22:12:00
2023.09.14	22:13:00	1.06368	1.06382	1.06367	1.06382	46	0	17	2023.09.14 22:13:00
2023.09.14	22:14:00	1.06381	1.06385	1.06372	1.06378	110	0	17	2023.09.14 22:14:00
2023.09.14	22:15:00	1.06379	1.06379	1.06369	1.06371	98	0	17	2023.09.14 22:15:00
2023.09.14	22:16:00	1.06371	1.06377	1.0636	1.06371	87	0	17	2023.09.14 22:16:00
2023.09.14	22:17:00	1.06371	1.06373	1.06368	1.06373	59	0	17	2023.09.14 22:17:00
2023.09.14	22:18:00	1.06373	1.06382	1.06372	1.06378	45	0	14	2023.09.14 22:18:00
2023.09.14	22:19:00	1.06378	1.06389	1.06377	1.06387	39	0	17	2023.09.14 22:19:00
2023.09.14	22:20:00	1.06386	1.0639	1.06379	1.06381	61	0	17	2023.09.14 22:20:00
2023.09.14	22:21:00	1.0638	1.06388	1.06379	1.06385	65	0	17	2023.09.14 22:21:00
2023.09.14	22:22:00	1.06385	1.06385	1.06379	1.06382	67	0	17	2023.09.14 22:22:00
2023.09.14	22:23:00	1.06382	1.06383	1.06377	1.06382	74	0	17	2023.09.14 22:23:00
2023.09.14	22:24:00	1.06382	1.06384	1.06372	1.06376	63	0	17	2023.09.14 22:24:00
2023.09.14	22:25:00	1.06376	1.06379	1.06362	1.06366	63	0	13	2023.09.14 22:25:00
2023.09.14	22:26:00	1.06365	1.06377	1.06365	1.06372	90	0	17	2023.09.14 22:26:00
2023.09.14	22:27:00	1.06374	1.06391	1.06372	1.06388	88	0	15	2023.09.14 22:27:00
2023.09.14	22:28:00	1.06388	1.06395	1.06387	1.06391	46	0	14	2023.09.14 22:28:00
2023.09.14	22:29:00	1.06391	1.06391	1.06385	1.06387	55	0	17	2023.09.14 22:29:00
2023.09.14	22:30:00	1.06387	1.06393	1.06386	1.0639	94	0	17	2023.09.14 22:30:00
2023.09.14	22:31:00	1.0639	1.06399	1.06388	1.06389	95	0	17	2023.09.14 22:31:00
2023.09.14	22:32:00	1.06389	1.06391	1.06386	1.06388	60	0	17	2023.09.14 22:32:00
2023.09.14	22:33:00	1.06388	1.06389	1.06382	1.06388	92	0	17	2023.09.14 22:33:00
2023.09.14	22:34:00	1.06387	1.06387	1.06373	1.06377	81	0	17	2023.09.14 22:34:00
2023.09.14	22:35:00	1.06376	1.06379	1.06374	1.06379	52	0	17	2023.09.14 22:35:00
2023.09.14	22:36:00	1.06378	1.06387	1.06378	1.0638	90	0	17	2023.09.14 22:36:00
2023.09.14	22:37:00	1.06381	1.06388	1.0638	1.06386	68	0	17	2023.09.14 22:37:00
2023.09.14	22:38:00	1.06386	1.06397	1.06386	1.06397	100	0	17	2023.09.14 22:38:00
2023.09.14	22:39:00	1.06397	1.06399	1.06394	1.06397	75	0	17	2023.09.14 22:39:00
2023.09.14	22:40:00	1.06396	1.06408	1.06396	1.06407	100	0	17	2023.09.14 22:40:00
2023.09.14	22:41:00	1.06406	1.06413	1.06406	1.06412	84	0	17	2023.09.14 22:41:00
2023.09.14	22:42:00	1.06412	1.06419	1.06411	1.06417	79	0	17	2023.09.14 22:42:00
2023.09.14	22:43:00	1.06417	1.06418	1.06408	1.06411	118	0	17	2023.09.14 22:43:00
2023.09.14	22:44:00	1.06411	1.06413	1.06405	1.06406	111	0	17	2023.09.14 22:44:00
2023.09.14	22:45:00	1.06406	1.06408	1.06405	1.06407	36	0	17	2023.09.14 22:45:00
2023.09.14	22:46:00	1.06406	1.06412	1.06405	1.06411	68	0	17	2023.09.14 22:46:00
2023.09.14	22:47:00	1.06411	1.06412	1.06404	1.06407	87	0	17	2023.09.14 22:47:00
2023.09.14	22:48:00	1.06407	1.06411	1.06405	1.06407	87	0	17	2023.09.14 22:48:00
2023.09.14	22:49:00	1.06408	1.06412	1.06407	1.06411	31	0	17	2023.09.14 22:49:00
2023.09.14	22:50:00	1.06412	1.0642	1.06407	1.06408	130	0	17	2023.09.14 22:50:00
2023.09.14	22:51:00	1.06407	1.06411	1.06402	1.06404	87	0	17	2023.09.14 22:51:00
2023.09.14	22:52:00	1.06405	1.06407	1.06405	1.06406	28	0	16	2023.09.14 22:52:00
2023.09.14	22:53:00	1.06407	1.06407	1.06398	1.064	70	0	17	2023.09.14 22:53:00
2023.09.14	22:54:00	1.06401	1.06406	1.06397	1.06402	101	0	17	2023.09.14 22:54:00
2023.09.14	22:55:00	1.06402	1.06413	1.06401	1.06413	94	0	17	2023.09.14 22:55:00
2023.09.14	22:56:00	1.06412	1.06431	1.06412	1.0643	94	0	17	2023.09.14 22:56:00
2023.09.14	22:57:00	1.0643	1.06435	1.06422	1.06423	117	0	17	2023.09.14 22:57:00
2023.09.14	22:58:00	1.06422	1.06425	1.06418	1.06422	123	0	17	2023.09.14 22:58:00
2023.09.14	22:59:00	1.06422	1.06426	1.06417	1.06419	93	0	17	2023.09.14 22:59:00
2023.09.14	23:00:00	1.06419	1.06419	1.06406	1.06408	81	0	15	2023.09.14 23:00:00
2023.09.14	23:01:00	1.06407	1.06415	1.06406	1.06415	41	0	31	2023.09.14 23:01:00
2023.09.14	23:02:00	1.06414	1.06426	1.0641	1.06421	48	0	16	2023.09.14 23:02:00
2023.09.14	23:03:00	1.06421	1.06436	1.0642	1.06425	72	0	16	2023.09.14 23:03:00
2023.09.14	23:04:00	1.06426	1.06432	1.06421	1.06429	129	0	31	2023.09.14 23:04:00
2023.09.14	23:05:00	1.06429	1.06446	1.06428	1.06445	144	0	31	2023.09.14 23:05:00
2023.09.14	23:06:00	1.06444	1.06448	1.06439	1.06447	74	0	31	2023.09.14 23:06:00
2023.09.14	23:07:00	1.06447	1.0645	1.06432	1.06439	106	0	13	2023.09.14 23:07:00
2023.09.14	23:08:00	1.0644	1.06446	1.06439	1.06444	37	0	31	2023.09.14 23:08:00
2023.09.14	23:09:00	1.06452	1.06457	1.06444	1.06445	45	0	13	2023.09.14 23:09:00
2023.09.14	23:10:00	1.06446	1.06451	1.06444	1.06446	49	0	31	2023.09.14 23:10:00
2023.09.14	23:11:00	1.06446	1.06457	1.06446	1.06453	20	0	13	2023.09.14 23:11:00
2023.09.14	23:12:00	1.06453	1.06462	1.06448	1.06451	46	0	13	2023.09.14 23:12:00
2023.09.14	23:13:00	1.06451	1.06459	1.06448	1.06457	34	0	13	2023.09.14 23:13:00
2023.09.14	23:14:00	1.0645	1.06459	1.06448	1.06459	21	0	14	2023.09.14 23:14:00
2023.09.14	23:15:00	1.06451	1.06454	1.06449	1.0645	57	0	31	2023.09.14 23:15:00
2023.09.14	23:16:00	1.0646	1.0646	1.06449	1.06449	13	0	13	2023.09.14 23:16:00
2023.09.14	23:17:00	1.06457	1.06459	1.06457	1.06457	3	0	13	2023.09.14 23:17:00
2023.09.14	23:18:00	1.06459	1.06461	1.06449	1.06458	14	0	13	2023.09.14 23:18:00
2023.09.14	23:19:00	1.0645	1.06451	1.06449	1.0645	29	0	31	2023.09.14 23:19:00
2023.09.14	23:20:00	1.06449	1.06452	1.06438	1.06439	61	0	16	2023.09.14 23:20:00
2023.09.14	23:21:00	1.06439	1.06442	1.06439	1.06441	33	0	31	2023.09.14 23:21:00
2023.09.14	23:22:00	1.06441	1.06451	1.0644	1.0644	33	0	13	2023.09.14 23:22:00
2023.09.14	23:23:00	1.06439	1.06444	1.06433	1.06442	101	0	31	2023.09.14 23:23:00
2023.09.14	23:24:00	1.06441	1.06445	1.06441	1.06443	56	0	31	2023.09.14 23:24:00
2023.09.14	23:25:00	1.06443	1.06453	1.06443	1.06443	28	0	14	2023.09.14 23:25:00
2023.09.14	23:26:00	1.06442	1.06449	1.06435	1.06437	72	0	14	2023.09.14 23:26:00
2023.09.14	23:27:00	1.06436	1.06438	1.06426	1.06429	74	0	31	2023.09.14 23:27:00
2023.09.14	23:28:00	1.06429	1.06438	1.06428	1.06428	15	0	12	2023.09.14 23:28:00
2023.09.14	23:29:00	1.06429	1.06433	1.06416	1.06428	145	0	18	2023.09.14 23:29:00
2023.09.14	23:30:00	1.06429	1.06439	1.06427	1.0643	20	0	14	2023.09.14 23:30:00
2023.09.14	23:31:00	1.0643	1.06437	1.06428	1.06429	15	0	16	2023.09.14 23:31:00
2023.09.14	23:32:00	1.06437	1.06439	1.06429	1.06437	13	0	14	2023.09.14 23:32:00
2023.09.14	23:33:00	1.06438	1.06439	1.06428	1.06429	12	0	14	2023.09.14 23:33:00
2023.09.14	23:34:00	1.06437	1.06438	1.06429	1.06438	7	0	16	2023.09.14 23:34:00
2023.09.14	23:35:00	1.06439	1.0644	1.06427	1.06429	14	0	12	2023.09.14 23:35:00
2023.09.14	23:36:00	1.06429	1.06437	1.06428	1.06429	10	0	16	2023.09.14 23:36:00
2023.09.14	23:37:00	1.06436	1.06438	1.06422	1.06431	21	0	14	2023.09.14 23:37:00
2023.09.14	23:38:00	1.06424	1.06432	1.06423	1.06424	8	0	14	2023.09.14 23:38:00
2023.09.14	23:39:00	1.06431	1.06434	1.06423	1.06423	30	0	12	2023.09.14 23:39:00
2023.09.14	23:40:00	1.06421	1.06433	1.0642	1.06432	49	0	12	2023.09.14 23:40:00
2023.09.14	23:41:00	1.06432	1.06432	1.06423	1.06423	16	0	14	2023.09.14 23:41:00
2023.09.14	23:42:00	1.06432	1.06432	1.06421	1.06423	36	0	15	2023.09.14 23:42:00
2023.09.14	23:43:00	1.06424	1.06434	1.06423	1.06434	74	0	12	2023.09.14 23:43:00
2023.09.14	23:44:00	1.06432	1.06434	1.06415	1.06418	100	0	12	2023.09.14 23:44:00
2023.09.14	23:45:00	1.06417	1.06427	1.06415	1.06427	49	0	14	2023.09.14 23:45:00
2023.09.14	23:46:00	1.06426	1.06427	1.06401	1.06408	211	0	14	2023.09.14 23:46:00
2023.09.14	23:47:00	1.06408	1.06418	1.06406	1.06417	60	0	31	2023.09.14 23:47:00
2023.09.14	23:48:00	1.06417	1.06418	1.06407	1.06409	48	0	31	2023.09.14 23:48:00
2023.09.14	23:49:00	1.06409	1.06413	1.06406	1.06406	35	0	31	2023.09.14 23:49:00
2023.09.14	23:50:00	1.06408	1.0642	1.06407	1.06418	96	0	31	2023.09.14 23:50:00
2023.09.14	23:51:00	1.06418	1.06426	1.06416	1.06418	34	0	14	2023.09.14 23:51:00
2023.09.14	23:52:00	1.06418	1.06418	1.06415	1.06416	47	0	31	2023.09.14 23:52:00
2023.09.14	23:53:00	1.06417	1.06418	1.06416	1.06417	33	0	31	2023.09.14 23:53:00
2023.09.14	23:54:00	1.06418	1.06418	1.06414	1.06417	99	0	31	2023.09.14 23:54:00
2023.09.15	00:15:00	1.06424	1.06424	1.06401	1.06406	16	0	24	2023.09.15 00:15:00
2023.09.15	00:16:00	1.06418	1.06418	1.06403	1.06404	22	0	33	2023.09.15 00:16:00
2023.09.15	00:17:00	1.06409	1.06416	1.06403	1.06404	15	0	32	2023.09.15 00:17:00
2023.09.15	00:18:00	1.06404	1.06414	1.06403	1.06413	20	0	32	2023.09.15 00:18:00
2023.09.15	00:19:00	1.06415	1.06431	1.06414	1.06416	16	0	32	2023.09.15 00:19:00
2023.09.15	00:20:00	1.06416	1.06418	1.06401	1.06413	26	0	33	2023.09.15 00:20:00
2023.09.15	00:21:00	1.06414	1.06417	1.06402	1.0641	22	0	34	2023.09.15 00:21:00
2023.09.15	00:22:00	1.06404	1.06416	1.06403	1.06403	7	0	26	2023.09.15 00:22:00
2023.09.15	00:23:00	1.06414	1.06414	1.06401	1.06403	8	0	32	2023.09.15 00:23:00
2023.09.15	00:24:00	1.06407	1.06423	1.06403	1.06409	17	0	32	2023.09.15 00:24:00
2023.09.15	00:25:00	1.06407	1.06419	1.06406	1.06406	8	0	32	2023.09.15 00:25:00
2023.09.15	00:26:00	1.06406	1.06414	1.06402	1.06413	11	0	32	2023.09.15 00:26:00
2023.09.15	00:27:00	1.06408	1.06414	1.06401	1.06405	13	0	30	2023.09.15 00:27:00
2023.09.15	00:28:00	1.06405	1.06417	1.06399	1.06403	11	0	32	2023.09.15 00:28:00
2023.09.15	00:29:00	1.06403	1.06415	1.06398	1.06403	15	0	32	2023.09.15 00:29:00
2023.09.15	00:30:00	1.06404	1.06413	1.06396	1.06399	18	0	32	2023.09.15 00:30:00
2023.09.15	00:31:00	1.06408	1.06411	1.06399	1.06399	10	0	32	2023.09.15 00:31:00
2023.09.15	00:32:00	1.06403	1.06411	1.06397	1.06406	17	0	32	2023.09.15 00:32:00
2023.09.15	00:33:00	1.06409	1.0641	1.06398	1.06404	8	0	32	2023.09.15 00:33:00
2023.09.15	00:34:00	1.0641	1.0641	1.06404	1.06404	2	0	32	2023.09.15 00:34:00
2023.09.15	00:35:00	1.0641	1.0641	1.06404	1.06404	2	0	32	2023.09.15 00:35:00
2023.09.15	00:36:00	1.0641	1.06411	1.06403	1.06411	4	0	32	2023.09.15 00:36:00
2023.09.15	00:38:00	1.06404	1.06416	1.06404	1.06405	7	0	26	2023.09.15 00:38:00
2023.09.15	00:39:00	1.06405	1.06418	1.06404	1.06406	12	0	26	2023.09.15 00:39:00
2023.09.15	00:40:00	1.06414	1.06415	1.06405	1.06405	3	0	32	2023.09.15 00:40:00
2023.09.15	00:41:00	1.06405	1.06415	1.06405	1.06405	3	0	32	2023.09.15 00:41:00
2023.09.15	00:42:00	1.06405	1.06416	1.06402	1.06404	9	0	32	2023.09.15 00:42:00
2023.09.15	00:43:00	1.06406	1.06417	1.06404	1.06406	6	0	32	2023.09.15 00:43:00
2023.09.15	00:44:00	1.06416	1.06417	1.06403	1.06406	7	0	26	2023.09.15 00:44:00
2023.09.15	00:45:00	1.06403	1.0642	1.06403	1.06404	12	0	24	2023.09.15 00:45:00
2023.09.15	00:46:00	1.06404	1.06407	1.06404	1.06407	3	0	47	2023.09.15 00:46:00
2023.09.15	00:47:00	1.0642	1.0642	1.06406	1.06414	10	0	24	2023.09.15 00:47:00
